Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),CPUClk(MHz),CPUUtil(%)
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.811016,7.967,7.967,0.159,7.967,7.967,14.774,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.817775,6.760,6.760,0.135,6.760,6.760,12.542,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.825118,7.342,7.342,0.147,7.342,7.342,14.042,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.832724,7.606,7.606,0.152,7.606,7.606,15.592,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.840999,8.275,8.275,0.166,8.275,8.275,16.621,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.849491,8.492,8.492,0.170,8.492,8.492,17.686,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.857296,7.804,7.804,0.156,7.804,7.804,16.100,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.865528,8.232,8.232,0.165,8.232,8.232,17.008,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.873106,7.578,7.578,0.152,7.578,7.578,16.357,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.882374,9.268,9.268,0.185,9.268,9.268,17.601,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.890474,8.100,8.100,0.162,8.100,8.100,16.651,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.900081,9.607,9.607,0.192,9.607,9.607,19.879,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.907421,7.340,7.340,0.147,7.340,7.340,14.693,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.915805,8.385,8.385,0.168,8.385,8.385,17.191,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.923264,7.458,7.458,0.149,7.458,7.458,15.424,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.931078,7.815,7.815,0.156,7.815,7.815,15.289,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.939362,8.284,8.284,0.166,8.284,8.284,17.685,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.948163,8.801,8.801,0.176,8.801,8.801,18.049,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.955875,7.712,7.712,0.154,7.712,7.712,18.188,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.962922,7.047,7.047,0.141,7.047,7.047,13.727,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.967234,4.312,4.312,0.086,4.312,4.312,9.313,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.976692,9.458,9.458,0.189,9.458,9.458,17.679,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.982651,5.959,5.959,0.119,5.959,5.959,10.937,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.988527,5.876,5.876,0.118,5.876,5.876,12.160,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,38.996288,7.761,7.761,0.155,7.761,7.761,16.802,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.003149,6.861,6.861,0.137,6.861,6.861,14.915,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.010885,7.735,7.735,0.155,7.735,7.735,15.653,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.018147,7.263,7.263,0.145,7.263,7.263,15.827,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.026814,8.667,8.667,0.173,8.667,8.667,17.741,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.034791,7.977,7.977,0.160,7.977,7.977,15.978,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.043152,8.361,8.361,0.167,8.361,8.361,15.115,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.050229,7.076,7.076,0.142,7.076,7.076,15.106,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.059305,9.077,9.077,0.182,9.077,9.077,18.150,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.068149,8.844,8.844,0.177,8.844,8.844,17.299,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.076177,8.028,8.028,0.161,8.028,8.028,15.669,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.082377,6.200,6.200,0.124,6.200,6.200,12.063,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.089635,7.258,7.258,0.145,7.258,7.258,13.635,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.099245,9.610,9.610,0.192,9.610,9.610,19.727,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.106259,7.014,7.014,0.140,7.014,7.014,14.814,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.114257,7.998,7.998,0.160,7.998,7.998,14.442,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.121755,7.498,7.498,0.150,7.498,7.498,15.196,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.130559,8.804,8.804,0.176,8.804,8.804,16.770,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.137610,7.051,7.051,0.141,7.051,7.051,13.838,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.145982,8.373,8.373,0.167,8.373,8.373,16.169,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.153904,7.922,7.922,0.158,7.922,7.922,14.755,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.162308,8.403,8.403,0.168,8.403,8.403,14.755,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.170374,8.066,8.066,0.161,8.066,8.066,15.370,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.179527,9.153,9.153,0.183,9.153,9.153,17.841,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.185904,6.378,6.378,0.128,6.378,6.378,11.952,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.194733,8.829,8.829,0.177,8.829,8.829,17.632,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.202542,7.809,7.809,0.156,7.809,7.809,17.392,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.210386,7.844,7.844,0.157,7.844,7.844,15.395,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.217362,6.976,6.976,0.140,6.976,6.976,12.662,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.226115,8.753,8.753,0.175,8.753,8.753,18.460,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.232662,6.547,6.547,0.131,6.547,6.547,14.006,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.239831,7.168,7.168,0.143,7.168,7.168,14.762,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.246585,6.754,6.754,0.135,6.754,6.754,15.256,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.253109,6.524,6.524,0.130,6.524,6.524,15.488,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.262266,9.157,9.157,0.183,9.157,9.157,17.681,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.272401,10.135,10.135,0.203,10.135,10.135,22.084,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.279808,7.407,7.407,0.148,7.407,7.407,15.834,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.287253,7.445,7.445,0.149,7.445,7.445,14.106,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.293845,6.593,6.593,0.132,6.593,6.593,12.058,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.298666,4.821,4.821,0.096,4.821,4.821,8.300,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.308677,10.011,10.011,0.200,10.011,10.011,20.320,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.316003,7.326,7.326,0.147,7.326,7.326,14.450,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.321598,5.595,5.595,0.112,5.595,5.595,10.666,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.329169,7.571,7.571,0.151,7.571,7.571,15.636,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.340066,10.898,10.898,0.218,10.898,10.898,22.900,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.347305,7.238,7.238,0.145,7.238,7.238,14.029,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.353523,6.218,6.218,0.124,6.218,6.218,13.004,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.361393,7.870,7.870,0.157,7.870,7.870,16.872,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.368500,7.108,7.108,0.142,7.108,7.108,13.630,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.375783,7.283,7.283,0.146,7.283,7.283,15.609,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.384283,8.500,8.500,0.170,8.500,8.500,16.519,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.393974,9.692,9.692,0.194,9.692,9.692,18.739,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.403660,9.686,9.686,0.194,9.686,9.686,18.497,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.410513,6.852,6.852,0.137,6.852,6.852,14.014,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.418161,7.648,7.648,0.153,7.648,7.648,14.102,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.426198,8.037,8.037,0.161,8.037,8.037,15.814,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.434931,8.733,8.733,0.175,8.733,8.733,18.061,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.441559,6.628,6.628,0.133,6.628,6.628,13.211,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.450661,9.102,9.102,0.182,9.102,9.102,17.877,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.460115,9.454,9.454,0.189,9.454,9.454,18.371,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.467293,7.178,7.178,0.144,7.178,7.178,14.145,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.474278,6.985,6.985,0.140,6.985,6.985,13.926,1800,9500,50,62,4200,40
stutterscope-synthetic-demo,Synthetic GPU (not real hardware),Synthetic CPU (not real hardware),2560x1440,DXGI,0,4242,0x000001,0,0,Hardware: Independent Flip,0,39.480920,6.642,6.642,0.133,6.642,6.642,14.853,1800,9500,50,62,4200,40
