Application,ProcessID,SwapChainAddress,Runtime,SyncInterval,PresentFlags,Dropped,TimeInSeconds,msInPresentAPI,msBetweenPresents,AllowsTearing,PresentMode,msUntilRenderComplete,msUntilDisplayed,msBetweenDisplayChange,msFlipDelay,msUntilRenderStart,msGPUActive,msGPUVideoActive,msSinceInput,QPCTime
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.028496,0.218,10.891,0,Hardware: Independent Flip,4.901,10.891,10.891,0.000,-1.089,5.445,0.000,0.000,50480000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.041212,0.254,12.716,0,Hardware: Independent Flip,5.722,12.716,12.716,0.000,-1.272,6.358,0.000,0.000,50490000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.053445,0.245,12.233,0,Hardware: Independent Flip,5.505,12.233,12.233,0.000,-1.223,6.116,0.000,0.000,50500000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.066301,0.257,12.856,0,Hardware: Independent Flip,5.785,12.856,12.856,0.000,-1.286,6.428,0.000,0.000,50510000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.077925,0.232,11.624,0,Hardware: Independent Flip,5.231,11.624,11.624,0.000,-1.162,5.812,0.000,0.000,50520000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.089504,0.232,11.579,0,Hardware: Independent Flip,5.211,11.579,11.579,0.000,-1.158,5.790,0.000,0.000,50530000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.099496,0.200,9.992,0,Hardware: Independent Flip,4.497,9.992,9.992,0.000,-0.999,4.996,0.000,0.000,50540000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.113334,0.277,13.838,0,Hardware: Independent Flip,6.227,13.838,13.838,0.000,-1.384,6.919,0.000,0.000,50550000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.124282,0.219,10.948,0,Hardware: Independent Flip,4.927,10.948,10.948,0.000,-1.095,5.474,0.000,0.000,50560000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.136692,0.248,12.410,0,Hardware: Independent Flip,5.585,12.410,12.410,0.000,-1.241,6.205,0.000,0.000,50570000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.148458,0.235,11.766,0,Hardware: Independent Flip,5.295,11.766,11.766,0.000,-1.177,5.883,0.000,0.000,50580000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.160646,0.244,12.188,0,Hardware: Independent Flip,5.485,12.188,12.188,0.000,-1.219,6.094,0.000,0.000,50590000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.175679,0.301,15.033,0,Hardware: Independent Flip,6.765,15.033,15.033,0.000,-1.503,7.517,0.000,0.000,50600000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.189214,0.271,13.534,0,Hardware: Independent Flip,6.090,13.534,13.534,0.000,-1.353,6.767,0.000,0.000,50610000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.202602,0.268,13.389,0,Hardware: Independent Flip,6.025,13.389,13.389,0.000,-1.339,6.694,0.000,0.000,50620000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.213411,0.216,10.809,0,Hardware: Independent Flip,4.864,10.809,10.809,0.000,-1.081,5.405,0.000,0.000,50630000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.228777,0.307,15.366,0,Hardware: Independent Flip,6.914,15.366,15.366,0.000,-1.537,7.683,0.000,0.000,50640000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.241127,0.247,12.350,0,Hardware: Independent Flip,5.558,12.350,12.350,0.000,-1.235,6.175,0.000,0.000,50650000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.250535,0.188,9.407,0,Hardware: Independent Flip,4.233,9.407,9.407,0.000,-0.941,4.704,0.000,0.000,50660000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.261924,0.228,11.389,0,Hardware: Independent Flip,5.125,11.389,11.389,0.000,-1.139,5.695,0.000,0.000,50670000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.275230,0.266,13.306,0,Hardware: Independent Flip,5.988,13.306,13.306,0.000,-1.331,6.653,0.000,0.000,50680000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.287191,0.239,11.961,0,Hardware: Independent Flip,5.382,11.961,11.961,0.000,-1.196,5.981,0.000,0.000,50690000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.302344,0.303,15.153,0,Hardware: Independent Flip,6.819,15.153,15.153,0.000,-1.515,7.576,0.000,0.000,50700000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.317043,0.294,14.699,0,Hardware: Independent Flip,6.615,14.699,14.699,0.000,-1.470,7.350,0.000,0.000,50710000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.329441,0.248,12.397,0,Hardware: Independent Flip,5.579,12.397,12.397,0.000,-1.240,6.199,0.000,0.000,50720000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.340369,0.219,10.928,0,Hardware: Independent Flip,4.918,10.928,10.928,0.000,-1.093,5.464,0.000,0.000,50730000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.353881,0.270,13.512,0,Hardware: Independent Flip,6.081,13.512,13.512,0.000,-1.351,6.756,0.000,0.000,50740000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.367242,0.267,13.361,0,Hardware: Independent Flip,6.013,13.361,13.361,0.000,-1.336,6.681,0.000,0.000,50750000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.381061,0.276,13.819,0,Hardware: Independent Flip,6.218,13.819,13.819,0.000,-1.382,6.909,0.000,0.000,50760000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.391349,0.206,10.288,0,Hardware: Independent Flip,4.630,10.288,10.288,0.000,-1.029,5.144,0.000,0.000,50770000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.401352,0.200,10.003,0,Hardware: Independent Flip,4.501,10.003,10.003,0.000,-1.000,5.001,0.000,0.000,50780000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.413278,0.239,11.926,0,Hardware: Independent Flip,5.367,11.926,11.926,0.000,-1.193,5.963,0.000,0.000,50790000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.426300,0.260,13.022,0,Hardware: Independent Flip,5.860,13.022,13.022,0.000,-1.302,6.511,0.000,0.000,50800000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.437459,0.223,11.158,0,Hardware: Independent Flip,5.021,11.158,11.158,0.000,-1.116,5.579,0.000,0.000,50810000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.450254,0.256,12.796,0,Hardware: Independent Flip,5.758,12.796,12.796,0.000,-1.280,6.398,0.000,0.000,50820000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.461454,0.224,11.200,0,Hardware: Independent Flip,5.040,11.200,11.200,0.000,-1.120,5.600,0.000,0.000,50830000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.473645,0.244,12.191,0,Hardware: Independent Flip,5.486,12.191,12.191,0.000,-1.219,6.096,0.000,0.000,50840000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.486968,0.266,13.323,0,Hardware: Independent Flip,5.995,13.323,13.323,0.000,-1.332,6.661,0.000,0.000,50850000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.500208,0.265,13.240,0,Hardware: Independent Flip,5.958,13.240,13.240,0.000,-1.324,6.620,0.000,0.000,50860000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.513163,0.259,12.955,0,Hardware: Independent Flip,5.830,12.955,12.955,0.000,-1.296,6.478,0.000,0.000,50870000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.523106,0.199,9.943,0,Hardware: Independent Flip,4.474,9.943,9.943,0.000,-0.994,4.971,0.000,0.000,50880000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.537227,0.282,14.121,0,Hardware: Independent Flip,6.354,14.121,14.121,0.000,-1.412,7.060,0.000,0.000,50890000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.548231,0.220,11.004,0,Hardware: Independent Flip,4.952,11.004,11.004,0.000,-1.100,5.502,0.000,0.000,50900000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.558513,0.206,10.282,0,Hardware: Independent Flip,4.627,10.282,10.282,0.000,-1.028,5.141,0.000,0.000,50910000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.571053,0.251,12.540,0,Hardware: Independent Flip,5.643,12.540,12.540,0.000,-1.254,6.270,0.000,0.000,50920000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.583882,0.257,12.829,0,Hardware: Independent Flip,5.773,12.829,12.829,0.000,-1.283,6.414,0.000,0.000,50930000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.596341,0.249,12.459,0,Hardware: Independent Flip,5.607,12.459,12.459,0.000,-1.246,6.230,0.000,0.000,50940000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.608859,0.250,12.518,0,Hardware: Independent Flip,5.633,12.518,12.518,0.000,-1.252,6.259,0.000,0.000,50950000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.619015,0.203,10.156,0,Hardware: Independent Flip,4.570,10.156,10.156,0.000,-1.016,5.078,0.000,0.000,50960000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.633561,0.291,14.545,0,Hardware: Independent Flip,6.545,14.545,14.545,0.000,-1.455,7.273,0.000,0.000,50970000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.646457,0.258,12.896,0,Hardware: Independent Flip,5.803,12.896,12.896,0.000,-1.290,6.448,0.000,0.000,50980000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.660376,0.278,13.919,0,Hardware: Independent Flip,6.264,13.919,13.919,0.000,-1.392,6.960,0.000,0.000,50990000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.672887,0.250,12.511,0,Hardware: Independent Flip,5.630,12.511,12.511,0.000,-1.251,6.255,0.000,0.000,51000000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.686099,0.264,13.213,0,Hardware: Independent Flip,5.946,13.213,13.213,0.000,-1.321,6.606,0.000,0.000,51010000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.699103,0.260,13.004,0,Hardware: Independent Flip,5.852,13.004,13.004,0.000,-1.300,6.502,0.000,0.000,51020000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.713778,0.293,14.674,0,Hardware: Independent Flip,6.603,14.674,14.674,0.000,-1.467,7.337,0.000,0.000,51030000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.726444,0.253,12.667,0,Hardware: Independent Flip,5.700,12.667,12.667,0.000,-1.267,6.333,0.000,0.000,51040000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.740245,0.276,13.800,0,Hardware: Independent Flip,6.210,13.800,13.800,0.000,-1.380,6.900,0.000,0.000,51050000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.752380,0.243,12.136,0,Hardware: Independent Flip,5.461,12.136,12.136,0.000,-1.214,6.068,0.000,0.000,51060000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.763735,0.227,11.355,0,Hardware: Independent Flip,5.110,11.355,11.355,0.000,-1.135,5.677,0.000,0.000,51070000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.774309,0.211,10.573,0,Hardware: Independent Flip,4.758,10.573,10.573,0.000,-1.057,5.287,0.000,0.000,51080000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.785674,0.227,11.366,0,Hardware: Independent Flip,5.115,11.366,11.366,0.000,-1.137,5.683,0.000,0.000,51090000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.797372,0.234,11.697,0,Hardware: Independent Flip,5.264,11.697,11.697,0.000,-1.170,5.849,0.000,0.000,51100000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.811988,0.292,14.616,0,Hardware: Independent Flip,6.577,14.616,14.616,0.000,-1.462,7.308,0.000,0.000,51110000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.825951,0.279,13.963,0,Hardware: Independent Flip,6.284,13.963,13.963,0.000,-1.396,6.982,0.000,0.000,51120000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.838588,0.253,12.637,0,Hardware: Independent Flip,5.687,12.637,12.637,0.000,-1.264,6.319,0.000,0.000,51130000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.848421,0.197,9.833,0,Hardware: Independent Flip,4.425,9.833,9.833,0.000,-0.983,4.916,0.000,0.000,51140000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.864324,0.318,15.903,0,Hardware: Independent Flip,7.156,15.903,15.903,0.000,-1.590,7.952,0.000,0.000,51150000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.876012,0.234,11.688,0,Hardware: Independent Flip,5.260,11.688,11.688,0.000,-1.169,5.844,0.000,0.000,51160000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.889530,0.270,13.517,0,Hardware: Independent Flip,6.083,13.517,13.517,0.000,-1.352,6.759,0.000,0.000,51170000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.901207,0.234,11.677,0,Hardware: Independent Flip,5.255,11.677,11.677,0.000,-1.168,5.839,0.000,0.000,51180000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.910981,0.195,9.774,0,Hardware: Independent Flip,4.398,9.774,9.774,0.000,-0.977,4.887,0.000,0.000,51190000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.922575,0.232,11.594,0,Hardware: Independent Flip,5.217,11.594,11.594,0.000,-1.159,5.797,0.000,0.000,51200000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.937843,0.305,15.268,0,Hardware: Independent Flip,6.870,15.268,15.268,0.000,-1.527,7.634,0.000,0.000,51210000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.949805,0.239,11.963,0,Hardware: Independent Flip,5.383,11.963,11.963,0.000,-1.196,5.981,0.000,0.000,51220000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.962624,0.256,12.819,0,Hardware: Independent Flip,5.769,12.819,12.819,0.000,-1.282,6.410,0.000,0.000,51230000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.974569,0.239,11.945,0,Hardware: Independent Flip,5.375,11.945,11.945,0.000,-1.195,5.973,0.000,0.000,51240000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.985477,0.218,10.907,0,Hardware: Independent Flip,4.908,10.907,10.907,0.000,-1.091,5.454,0.000,0.000,51250000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,59.999156,0.274,13.679,0,Hardware: Independent Flip,6.156,13.679,13.679,0.000,-1.368,6.840,0.000,0.000,51260000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.013660,0.290,14.504,0,Hardware: Independent Flip,6.527,14.504,14.504,0.000,-1.450,7.252,0.000,0.000,51270000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.025646,0.240,11.986,0,Hardware: Independent Flip,5.394,11.986,11.986,0.000,-1.199,5.993,0.000,0.000,51280000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.039896,0.285,14.250,0,Hardware: Independent Flip,6.413,14.250,14.250,0.000,-1.425,7.125,0.000,0.000,51290000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.051863,0.239,11.967,0,Hardware: Independent Flip,5.385,11.967,11.967,0.000,-1.197,5.984,0.000,0.000,51300000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.064806,0.259,12.943,0,Hardware: Independent Flip,5.824,12.943,12.943,0.000,-1.294,6.472,0.000,0.000,51310000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.076664,0.237,11.857,0,Hardware: Independent Flip,5.336,11.857,11.857,0.000,-1.186,5.929,0.000,0.000,51320000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.088865,0.244,12.202,0,Hardware: Independent Flip,5.491,12.202,12.202,0.000,-1.220,6.101,0.000,0.000,51330000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.103787,0.298,14.922,0,Hardware: Independent Flip,6.715,14.922,14.922,0.000,-1.492,7.461,0.000,0.000,51340000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.115782,0.240,11.995,0,Hardware: Independent Flip,5.398,11.995,11.995,0.000,-1.200,5.998,0.000,0.000,51350000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.128251,0.249,12.468,0,Hardware: Independent Flip,5.611,12.468,12.468,0.000,-1.247,6.234,0.000,0.000,51360000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.140658,0.248,12.407,0,Hardware: Independent Flip,5.583,12.407,12.407,0.000,-1.241,6.203,0.000,0.000,51370000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.151616,0.219,10.959,0,Hardware: Independent Flip,4.931,10.959,10.959,0.000,-1.096,5.479,0.000,0.000,51380000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.162509,0.218,10.893,0,Hardware: Independent Flip,4.902,10.893,10.893,0.000,-1.089,5.447,0.000,0.000,51390000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.176152,0.273,13.643,0,Hardware: Independent Flip,6.139,13.643,13.643,0.000,-1.364,6.821,0.000,0.000,51400000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.188535,0.248,12.383,0,Hardware: Independent Flip,5.572,12.383,12.383,0.000,-1.238,6.191,0.000,0.000,51410000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.201128,0.252,12.594,0,Hardware: Independent Flip,5.667,12.594,12.594,0.000,-1.259,6.297,0.000,0.000,51420000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.215202,0.281,14.074,0,Hardware: Independent Flip,6.333,14.074,14.074,0.000,-1.407,7.037,0.000,0.000,51430000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.227934,0.255,12.732,0,Hardware: Independent Flip,5.729,12.732,12.732,0.000,-1.273,6.366,0.000,0.000,51440000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.242244,0.286,14.310,0,Hardware: Independent Flip,6.440,14.310,14.310,0.000,-1.431,7.155,0.000,0.000,51450000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.254118,0.237,11.874,0,Hardware: Independent Flip,5.343,11.874,11.874,0.000,-1.187,5.937,0.000,0.000,51460000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.266135,0.240,12.017,0,Hardware: Independent Flip,5.408,12.017,12.017,0.000,-1.202,6.009,0.000,0.000,51470000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.277862,0.235,11.727,0,Hardware: Independent Flip,5.277,11.727,11.727,0.000,-1.173,5.864,0.000,0.000,51480000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.289989,0.243,12.127,0,Hardware: Independent Flip,5.457,12.127,12.127,0.000,-1.213,6.064,0.000,0.000,51490000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.300993,0.220,11.004,0,Hardware: Independent Flip,4.952,11.004,11.004,0.000,-1.100,5.502,0.000,0.000,51500000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.312538,0.231,11.545,0,Hardware: Independent Flip,5.195,11.545,11.545,0.000,-1.155,5.773,0.000,0.000,51510000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.325402,0.257,12.864,0,Hardware: Independent Flip,5.789,12.864,12.864,0.000,-1.286,6.432,0.000,0.000,51520000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.339350,0.279,13.948,0,Hardware: Independent Flip,6.277,13.948,13.948,0.000,-1.395,6.974,0.000,0.000,51530000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.353863,0.290,14.513,0,Hardware: Independent Flip,6.531,14.513,14.513,0.000,-1.451,7.257,0.000,0.000,51540000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.369435,0.311,15.571,0,Hardware: Independent Flip,7.007,15.571,15.571,0.000,-1.557,7.786,0.000,0.000,51550000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.381936,0.250,12.501,0,Hardware: Independent Flip,5.625,12.501,12.501,0.000,-1.250,6.250,0.000,0.000,51560000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.394365,0.249,12.430,0,Hardware: Independent Flip,5.593,12.430,12.430,0.000,-1.243,6.215,0.000,0.000,51570000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.406741,0.248,12.376,0,Hardware: Independent Flip,5.569,12.376,12.376,0.000,-1.238,6.188,0.000,0.000,51580000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.418913,0.243,12.172,0,Hardware: Independent Flip,5.477,12.172,12.172,0.000,-1.217,6.086,0.000,0.000,51590000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.430079,0.223,11.166,0,Hardware: Independent Flip,5.025,11.166,11.166,0.000,-1.117,5.583,0.000,0.000,51600000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.441407,0.227,11.328,0,Hardware: Independent Flip,5.098,11.328,11.328,0.000,-1.133,5.664,0.000,0.000,51610000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.454275,0.257,12.868,0,Hardware: Independent Flip,5.791,12.868,12.868,0.000,-1.287,6.434,0.000,0.000,51620000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.467399,0.262,13.124,0,Hardware: Independent Flip,5.906,13.124,13.124,0.000,-1.312,6.562,0.000,0.000,51630000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.479545,0.243,12.146,0,Hardware: Independent Flip,5.466,12.146,12.146,0.000,-1.215,6.073,0.000,0.000,51640000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.493739,0.284,14.194,0,Hardware: Independent Flip,6.387,14.194,14.194,0.000,-1.419,7.097,0.000,0.000,51650000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.503436,0.194,9.697,0,Hardware: Independent Flip,4.363,9.697,9.697,0.000,-0.970,4.848,0.000,0.000,51660000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.512821,0.188,9.386,0,Hardware: Independent Flip,4.224,9.386,9.386,0.000,-0.939,4.693,0.000,0.000,51670000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.525788,0.259,12.967,0,Hardware: Independent Flip,5.835,12.967,12.967,0.000,-1.297,6.483,0.000,0.000,51680000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.539119,0.267,13.331,0,Hardware: Independent Flip,5.999,13.331,13.331,0.000,-1.333,6.666,0.000,0.000,51690000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.550034,0.218,10.915,0,Hardware: Independent Flip,4.912,10.915,10.915,0.000,-1.091,5.457,0.000,0.000,51700000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.561326,0.226,11.292,0,Hardware: Independent Flip,5.081,11.292,11.292,0.000,-1.129,5.646,0.000,0.000,51710000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.572133,0.216,10.808,0,Hardware: Independent Flip,4.864,10.808,10.808,0.000,-1.081,5.404,0.000,0.000,51720000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.585938,0.276,13.805,0,Hardware: Independent Flip,6.212,13.805,13.805,0.000,-1.380,6.902,0.000,0.000,51730000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.600187,0.285,14.249,0,Hardware: Independent Flip,6.412,14.249,14.249,0.000,-1.425,7.125,0.000,0.000,51740000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.610673,0.210,10.485,0,Hardware: Independent Flip,4.718,10.485,10.485,0.000,-1.049,5.243,0.000,0.000,51750000
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,60.621615,0.219,10.943,0,Hardware: Independent Flip,4.924,10.943,10.943,0.000,-1.094,5.471,0.000,0.000,51760000
