Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,FrameType,CPUStartQPC,FrameTime,CPUBusy,CPUWait,GPULatency,GPUTime,GPUBusy,GPUWait,VideoBusy,DisplayLatency,DisplayedTime,AnimationError,AnimationTime,MsFlipDelay,AllInputToPhotonLatency,ClickToPhotonLatency,InstrumentedLatency
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42840000,10.1948,8.7676,1.4273,0.5097,5.0974,5.0974,5.0974,0.0000,20.7094,10.1948,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42850000,16.2619,13.9852,2.2767,0.8131,8.1309,8.1309,8.1309,0.0000,32.3576,16.2619,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42860000,15.9079,13.6808,2.2271,0.7954,7.9540,7.9540,7.9540,0.0000,32.1609,15.9079,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42870000,12.8431,11.0451,1.7980,0.6422,6.4215,6.4215,6.4215,0.0000,25.3207,12.8431,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42880000,12.4019,10.6657,1.7363,0.6201,6.2010,6.2010,6.2010,0.0000,24.3992,12.4019,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42890000,11.5805,9.9592,1.6213,0.5790,5.7902,5.7902,5.7902,0.0000,25.4117,11.5805,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42900000,12.7866,10.9965,1.7901,0.6393,6.3933,6.3933,6.3933,0.0000,25.8870,12.7866,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42910000,11.9717,10.2956,1.6760,0.5986,5.9858,5.9858,5.9858,0.0000,23.7606,11.9717,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42920000,11.3016,9.7194,1.5822,0.5651,5.6508,5.6508,5.6508,0.0000,22.6609,11.3016,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42930000,12.0003,10.3203,1.6800,0.6000,6.0001,6.0001,6.0001,0.0000,25.1947,12.0003,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42940000,13.1954,11.3481,1.8474,0.6598,6.5977,6.5977,6.5977,0.0000,26.7969,13.1954,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42950000,10.4873,9.0191,1.4682,0.5244,5.2436,5.2436,5.2436,0.0000,20.1211,10.4873,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42960000,11.1834,9.6177,1.5657,0.5592,5.5917,5.5917,5.5917,0.0000,23.5770,11.1834,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42970000,13.0738,11.2434,1.8303,0.6537,6.5369,6.5369,6.5369,0.0000,27.3881,13.0738,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42980000,11.8453,10.1870,1.6583,0.5923,5.9227,5.9227,5.9227,0.0000,22.2134,11.8453,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,42990000,12.8770,11.0742,1.8028,0.6439,6.4385,6.4385,6.4385,0.0000,24.8201,12.8770,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43000000,13.0728,11.2426,1.8302,0.6536,6.5364,6.5364,6.5364,0.0000,27.0251,13.0728,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43010000,15.4192,13.2605,2.1587,0.7710,7.7096,7.7096,7.7096,0.0000,32.1564,15.4192,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43020000,13.4920,11.6031,1.8889,0.6746,6.7460,6.7460,6.7460,0.0000,29.2548,13.4920,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43030000,9.1779,7.8930,1.2849,0.4589,4.5889,4.5889,4.5889,0.0000,18.3485,9.1779,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43040000,12.1418,10.4420,1.6999,0.6071,6.0709,6.0709,6.0709,0.0000,23.6370,12.1418,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43050000,10.8799,9.3567,1.5232,0.5440,5.4399,5.4399,5.4399,0.0000,21.9497,10.8799,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43060000,13.3893,11.5148,1.8745,0.6695,6.6947,6.6947,6.6947,0.0000,26.2216,13.3893,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43070000,13.4761,11.5894,1.8866,0.6738,6.7380,6.7380,6.7380,0.0000,26.1462,13.4761,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43080000,12.7856,10.9957,1.7900,0.6393,6.3928,6.3928,6.3928,0.0000,25.7119,12.7856,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43090000,12.8172,11.0228,1.7944,0.6409,6.4086,6.4086,6.4086,0.0000,24.3322,12.8172,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43100000,10.9062,9.3793,1.5269,0.5453,5.4531,5.4531,5.4531,0.0000,21.6846,10.9062,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43110000,14.7728,12.7046,2.0682,0.7386,7.3864,7.3864,7.3864,0.0000,29.7130,14.7728,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43120000,11.3931,9.7980,1.5950,0.5697,5.6965,5.6965,5.6965,0.0000,24.5835,11.3931,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43130000,15.2051,13.0764,2.1287,0.7603,7.6025,7.6025,7.6025,0.0000,30.1552,15.2051,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43140000,9.4674,8.1420,1.3254,0.4734,4.7337,4.7337,4.7337,0.0000,18.1608,9.4674,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43150000,11.9910,10.3123,1.6787,0.5995,5.9955,5.9955,5.9955,0.0000,23.5630,11.9910,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43160000,12.6125,10.8467,1.7657,0.6306,6.3062,6.3062,6.3062,0.0000,25.9177,12.6125,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43170000,12.8600,11.0596,1.8004,0.6430,6.4300,6.4300,6.4300,0.0000,27.3311,12.8600,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43180000,11.6624,10.0296,1.6327,0.5831,5.8312,5.8312,5.8312,0.0000,22.9821,11.6624,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43190000,11.9353,10.2643,1.6709,0.5968,5.9676,5.9676,5.9676,0.0000,25.3240,11.9353,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43200000,14.8047,12.7320,2.0727,0.7402,7.4023,7.4023,7.4023,0.0000,29.8850,14.8047,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43210000,11.0254,9.4819,1.5436,0.5513,5.5127,5.5127,5.5127,0.0000,23.0028,11.0254,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43220000,9.9879,8.5896,1.3983,0.4994,4.9939,4.9939,4.9939,0.0000,17.8644,9.9879,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43230000,12.6847,10.9088,1.7759,0.6342,6.3423,6.3423,6.3423,0.0000,25.7117,12.6847,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43240000,12.3883,10.6540,1.7344,0.6194,6.1942,6.1942,6.1942,0.0000,24.3999,12.3883,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43250000,10.1374,8.7182,1.4192,0.5069,5.0687,5.0687,5.0687,0.0000,19.6355,10.1374,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43260000,10.2840,8.8443,1.4398,0.5142,5.1420,5.1420,5.1420,0.0000,19.6256,10.2840,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43270000,10.9967,9.4572,1.5395,0.5498,5.4984,5.4984,5.4984,0.0000,22.0701,10.9967,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43280000,11.9197,10.2509,1.6688,0.5960,5.9598,5.9598,5.9598,0.0000,23.2837,11.9197,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43290000,13.5644,11.6654,1.8990,0.6782,6.7822,6.7822,6.7822,0.0000,27.1684,13.5644,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43300000,13.3024,11.4400,1.8623,0.6651,6.6512,6.6512,6.6512,0.0000,27.0330,13.3024,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43310000,12.1459,10.4455,1.7004,0.6073,6.0729,6.0729,6.0729,0.0000,24.6976,12.1459,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43320000,11.0888,9.5363,1.5524,0.5544,5.5444,5.5444,5.5444,0.0000,22.0261,11.0888,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43330000,11.7899,10.1393,1.6506,0.5895,5.8949,5.8949,5.8949,0.0000,22.7592,11.7899,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43340000,14.2404,12.2467,1.9937,0.7120,7.1202,7.1202,7.1202,0.0000,27.9668,14.2404,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43350000,11.4326,9.8320,1.6006,0.5716,5.7163,5.7163,5.7163,0.0000,22.2280,11.4326,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43360000,15.4038,13.2473,2.1565,0.7702,7.7019,7.7019,7.7019,0.0000,31.1984,15.4038,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43370000,13.0043,11.1837,1.8206,0.6502,6.5022,6.5022,6.5022,0.0000,26.1267,13.0043,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43380000,10.9803,9.4431,1.5372,0.5490,5.4902,5.4902,5.4902,0.0000,19.8317,10.9803,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43390000,14.4136,12.3957,2.0179,0.7207,7.2068,7.2068,7.2068,0.0000,28.1136,14.4136,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43400000,13.2121,11.3624,1.8497,0.6606,6.6061,6.6061,6.6061,0.0000,27.7800,13.2121,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43410000,13.5887,11.6863,1.9024,0.6794,6.7943,6.7943,6.7943,0.0000,26.8796,13.5887,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43420000,13.2833,11.4236,1.8597,0.6642,6.6416,6.6416,6.6416,0.0000,25.4462,13.2833,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43430000,12.3988,10.6630,1.7358,0.6199,6.1994,6.1994,6.1994,0.0000,25.3800,12.3988,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43440000,12.9770,11.1602,1.8168,0.6488,6.4885,6.4885,6.4885,0.0000,26.0602,12.9770,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43450000,13.3075,11.4444,1.8630,0.6654,6.6537,6.6537,6.6537,0.0000,26.6313,13.3075,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43460000,11.7448,10.1006,1.6443,0.5872,5.8724,5.8724,5.8724,0.0000,22.4473,11.7448,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43470000,14.0569,12.0889,1.9680,0.7028,7.0284,7.0284,7.0284,0.0000,29.5835,14.0569,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43480000,14.3633,12.3524,2.0109,0.7182,7.1816,7.1816,7.1816,0.0000,30.2033,14.3633,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43490000,11.6631,10.0302,1.6328,0.5832,5.8315,5.8315,5.8315,0.0000,23.7042,11.6631,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43500000,11.1788,9.6138,1.5650,0.5589,5.5894,5.5894,5.5894,0.0000,23.0776,11.1788,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43510000,13.6738,11.7595,1.9143,0.6837,6.8369,6.8369,6.8369,0.0000,28.5964,13.6738,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43520000,11.4573,9.8533,1.6040,0.5729,5.7287,5.7287,5.7287,0.0000,22.4519,11.4573,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43530000,15.0598,12.9514,2.1084,0.7530,7.5299,7.5299,7.5299,0.0000,29.9049,15.0598,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43540000,11.7901,10.1395,1.6506,0.5895,5.8950,5.8950,5.8950,0.0000,23.0980,11.7901,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43550000,13.4070,11.5300,1.8770,0.6703,6.7035,6.7035,6.7035,0.0000,25.1845,13.4070,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43560000,13.1317,11.2932,1.8384,0.6566,6.5658,6.5658,6.5658,0.0000,27.4162,13.1317,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43570000,11.7237,10.0824,1.6413,0.5862,5.8619,5.8619,5.8619,0.0000,26.7529,11.7237,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43580000,13.2926,11.4316,1.8610,0.6646,6.6463,6.6463,6.6463,0.0000,26.1929,13.2926,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43590000,12.2198,10.5090,1.7108,0.6110,6.1099,6.1099,6.1099,0.0000,23.5095,12.2198,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43600000,11.6871,10.0509,1.6362,0.5844,5.8436,5.8436,5.8436,0.0000,23.9434,11.6871,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43610000,14.5027,12.4723,2.0304,0.7251,7.2513,7.2513,7.2513,0.0000,28.2884,14.5027,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43620000,12.0182,10.3357,1.6826,0.6009,6.0091,6.0091,6.0091,0.0000,24.1264,12.0182,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43630000,15.0895,12.9770,2.1125,0.7545,7.5448,7.5448,7.5448,0.0000,31.4503,15.0895,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43640000,14.4092,12.3919,2.0173,0.7205,7.2046,7.2046,7.2046,0.0000,28.1614,14.4092,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43650000,14.3324,12.3258,2.0065,0.7166,7.1662,7.1662,7.1662,0.0000,27.2983,14.3324,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43660000,12.1208,10.4239,1.6969,0.6060,6.0604,6.0604,6.0604,0.0000,24.6670,12.1208,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43670000,13.8864,11.9423,1.9441,0.6943,6.9432,6.9432,6.9432,0.0000,26.3065,13.8864,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43680000,12.2300,10.5178,1.7122,0.6115,6.1150,6.1150,6.1150,0.0000,24.4896,12.2300,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43690000,13.0859,11.2539,1.8320,0.6543,6.5429,6.5429,6.5429,0.0000,25.2103,13.0859,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43700000,12.5456,10.7892,1.7564,0.6273,6.2728,6.2728,6.2728,0.0000,25.3721,12.5456,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43710000,9.9386,8.5472,1.3914,0.4969,4.9693,4.9693,4.9693,0.0000,18.5013,9.9386,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43720000,10.7600,9.2536,1.5064,0.5380,5.3800,5.3800,5.3800,0.0000,22.0038,10.7600,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43730000,12.4797,10.7325,1.7472,0.6240,6.2398,6.2398,6.2398,0.0000,23.7012,12.4797,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43740000,14.8685,12.7869,2.0816,0.7434,7.4342,7.4342,7.4342,0.0000,27.8178,14.8685,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43750000,13.4639,11.5789,1.8849,0.6732,6.7319,6.7319,6.7319,0.0000,28.4827,13.4639,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43760000,13.1959,11.3485,1.8474,0.6598,6.5980,6.5980,6.5980,0.0000,27.1666,13.1959,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43770000,12.0246,10.3412,1.6834,0.6012,6.0123,6.0123,6.0123,0.0000,23.9615,12.0246,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43780000,14.4341,12.4133,2.0208,0.7217,7.2170,7.2170,7.2170,0.0000,27.7550,14.4341,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43790000,14.7152,12.6551,2.0601,0.7358,7.3576,7.3576,7.3576,0.0000,29.0464,14.7152,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43800000,14.7723,12.7042,2.0681,0.7386,7.3862,7.3862,7.3862,0.0000,28.0836,14.7723,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43810000,9.5678,8.2283,1.3395,0.4784,4.7839,4.7839,4.7839,0.0000,19.0944,9.5678,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43820000,12.1187,10.4221,1.6966,0.6059,6.0594,6.0594,6.0594,0.0000,24.4915,12.1187,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43830000,13.5986,11.6948,1.9038,0.6799,6.7993,6.7993,6.7993,0.0000,27.6469,13.5986,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43840000,11.7159,10.0757,1.6402,0.5858,5.8580,5.8580,5.8580,0.0000,21.5750,11.7159,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43850000,14.5340,12.4992,2.0348,0.7267,7.2670,7.2670,7.2670,0.0000,30.1968,14.5340,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43860000,13.2986,11.4368,1.8618,0.6649,6.6493,6.6493,6.6493,0.0000,24.1698,13.2986,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43870000,13.4175,11.5390,1.8784,0.6709,6.7087,6.7087,6.7087,0.0000,28.8991,13.4175,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43880000,14.4418,12.4200,2.0219,0.7221,7.2209,7.2209,7.2209,0.0000,28.3002,14.4418,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43890000,8.1808,7.0355,1.1453,0.4090,4.0904,4.0904,4.0904,0.0000,15.7748,8.1808,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43900000,10.1994,8.7715,1.4279,0.5100,5.0997,5.0997,5.0997,0.0000,18.9519,10.1994,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43910000,13.5509,11.6538,1.8971,0.6775,6.7755,6.7755,6.7755,0.0000,27.1132,13.5509,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43920000,11.9055,10.2387,1.6668,0.5953,5.9527,5.9527,5.9527,0.0000,22.6166,11.9055,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43930000,8.9050,7.6583,1.2467,0.4453,4.4525,4.4525,4.4525,0.0000,18.1156,8.9050,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43940000,9.7231,8.3618,1.3612,0.4862,4.8615,4.8615,4.8615,0.0000,19.3640,9.7231,NA,NA,NA,NA,NA,NA
stutterscope-synthetic-demo.exe,4242,0x000001,DXGI,0,0,0,Hardware: Independent Flip,Application,43950000,10.3430,8.8950,1.4480,0.5172,5.1715,5.1715,5.1715,0.0000,22.0148,10.3430,NA,NA,NA,NA,NA,NA
